word,synonyms
ακαταλάγιαστος,"['αγαλήνευτος', 'ακαθησύχαστος', 'ακαλμάριστος', 'ακατασίγαστος', 'ακαταπράυντος', 'ανημέρευτος', 'αμέρευτος', 'αμέρωτος', 'ταραγμένος', 'φουρτουνιασμένος', 'τρικυμιώδης']"
ακατανοησία,"['βρετό', 'ερωτηματικό', 'γρίφος', 'απεικαστό', 'αίνιγμα', 'λυτό', 'κότημα', 'μυστήριο', 'μάντεμα', 'μπίλμετζες', 'τσάφαρο', 'παραβροντάκι', 'παραμάντεμα', 'παραπουλητό', 'παράκουλο']"
ακατανόητος,"['αδιανόητος', 'αλαμπουρνέζικος', 'ακαταλαβίστικος', 'ακατάληπτος', 'ανεξήγητος', 'ανερμήνευτος', 'γριφώδης', 'δυσεξήγητος', 'ασύλληπτος', 'ιερογλυφικός', 'κορακίστικος', 'μυστηριώδης', 'σιβυλλικός', 'σκοτεινός', 'πολύπλοκος']"
ακατανάλωτος,"['αδαπάνητος', 'αδιάθετος', 'ανεξάντλητος', 'αξόδευτος', 'αξόδιαστος']"
ακαταμάχητος,"['ακαταδάμαστος', 'ακαταγώνιστος', 'ακατάβλητος', 'ανίκητος', 'δυσπολέμητος', 'αήττητος', 'άτρωτος']"
ακαταμέριστος,"['αδιαμέλιστος', 'αδιαμέριστος', 'αδιαίρετος', 'ακομμάτιαστος', 'ακέριος', 'ενιαίος', 'αμοίραστος', 'ατεμάχιστος', 'ατόφιος', 'μη διαιρέσιμος', 'ολάκερος', 'ολόκληρος', 'άκοπος']"
ακατανίκητος,"['αδάμαστος', 'αλύγιστος', 'ανημέρευτος', 'ανυπόταχτος', 'ανήμερος', 'ανίκητος', 'δυνατός', 'δυσπολέμητος', 'ατίθασος', 'απροσκύνητος', 'αήττητος', 'άγριος', 'άκαμπτος']"
ακατασκεύαστος,"['ακαλλώπιστος', 'ακάμωτος', 'ανεκτέλεστος', 'ασυγύριστος', 'ατέλειωτος', 'άφτιαχτος']"
ακαταστασία,"['αβεβαιότητα', 'ανακατωσούρα', 'αμεθοδία', 'ανακάτωση', 'αναρχία', 'αναταραχή', 'αναστάτωση', 'αταξία', 'ατημέλεια', 'ατσαλιά', 'ατσαλοσύνη', 'ασυγυρισιά', 'αστάθεια', 'σύγχυση', 'χαώδης κατάσταση']"
ακατατόπιστος,"['αβάφτιστος', 'αδίδακτος', 'ακατήχητος', 'ανερμάτιστος', 'αμάθητος', 'αμύητος', 'αφώτιστος', 'βέβηλος', 'απληροφόρητος', 'άπειρος']"
ακατασίγαστος,"['αγαλήνευτος', 'ακαθησύχαστος', 'ακαλμάριστος', 'ακαταλάγιαστος', 'ακαταπράυντος', 'ανημέρευτος', 'αμέρευτος', 'αμέρωτος', 'ταραγμένος', 'φουρτουνιασμένος', 'τρικυμιώδης']"
διαφεύγω,"['διασώζομαι', 'αρνιέμαι', 'αποφεύγω', 'ξεφεύγω', 'σκαπουλάρω', 'σιχαίνομαι', 'υπερπηδώ', 'παρακάμπτω', 'προσπερνώ']"
διαυγές πράγμα,"['γυαλί', 'καθρέφτης', 'κάτοπτρο', 'μέρος πρύμνης', 'μέρος πόρτας', 'τηλογυάλι']"
ακαταπράυντος,"['αγαλήνευτος', 'ακαθησύχαστος', 'ακαλμάριστος', 'ακαταλάγιαστος', 'ακατασίγαστος', 'ανημέρευτος', 'αμέρευτος', 'αμέρωτος', 'ταραγμένος', 'φουρτουνιασμένος', 'τρικυμιώδης']"
ακαταπόνητος,"['αεικίνητος', 'ακατάβλητος', 'ακούραστος', 'ακάθιστος', 'ακάματος', 'ενεργητικός', 'δραστήριος', 'μερμήγκι', 'ρέκτης', 'φιλόπονος', 'σκυλί', 'σφήκα', 'φίλεργος', 'άοκνος', 'χαλκέντερος']"
ακαταπόντιστος,"['αβούλιαχτος', 'αβύθιστος', 'ακαταβύθιστος', 'αφουντάριστος']"
διατείνω,"['διανοίγω', 'εκτείνω', 'ανοίγω', 'εντείνω', 'απλώνω', 'κορδώνομαι', 'μεγαλώνω', 'ξαπλώνω', 'τεντώνομαι', 'τεντώνω', 'τανύζω', 'τεζάρω', 'τείνω', 'φουσκώνω', 'τσιτώνω']"
διατηρούμαι,"['δε λυγίζω', 'εγκαρτερώ', 'βαστώ', 'διαρκώ', 'αντιστέκομαι', 'αντέχω', 'επαρκώ', 'επιβιώνω', 'φτάνω', 'έχω αντοχή']"
διατηρώ,"['βαστώ', 'διατρέφω', 'διαφυλάσσω', 'τηρώ', 'φροντίζω', 'συντηρώ', 'υποθάλπω', 'περιποιέμαι', 'προφυλάγω']"
διασκεδαστικός,"['γελαστικός', 'αστείος', 'ευτράπελος', 'εύθυμος', 'κωμικός', 'φαιδρός', 'χιουμοριστικός']"
ελευθεριάζων,"['αλέγρος', 'δραστήριος', 'εύθυμος', 'απροσποίητος', 'φαιδρός', 'σβέλτος', 'ζωηρός', 'πεταχτούλης', 'πρόσχαρος']"
διεφθαρμένος,"['διεστραμμένος', 'εκφυλισμένος', 'ακόλαστος', 'ανήθικος', 'σαπρός', 'σάπιος', 'έκδοτος', 'έκλυτος', 'έκφυλος']"
ελευθερώνω,"['εξαπολύω', 'αμολάω', 'αφήνω', 'απολύω', 'αποφυλακίζω', 'λύνω', 'ξαμολώ', 'τρέχω', 'σπεύδω', 'χαλαρώνω']"
διευθετώ,"['εκπαιδεύω', 'εξοπλίζω', 'εφοδιάζω', 'ετοιμάζω', 'επανορθώνω', 'απαρτίζω', 'επιδιορθώνω', 'καταρτίζω', 'καταστρώνω', 'μορφώνω', 'οργανώνω', 'τακτοποιώ', 'ταξινομώ', 'παρασκευάζω', 'προπαρασκευάζω']"
διαφιλονικώ,"['δεν παραδέχομαι', 'διεκδικώ', 'διαφωνώ', 'διχογνωμώ', 'αμφιβάλλω', 'αμφισβητώ', 'αντιτίθεμαι']"
διασκορπίζω,"['διαλύω', 'διασπείρω', 'διαχέω', 'εκπέμπω', 'αναδίνω', 'αποσυγκεντρώνω', 'κατακομματιάζω', 'σκορπώ', 'σκορπίζω']"
διευκρινίζω,"['εξηγώ', 'αποσαφηνίζω', 'ξεκαθαρίζω']"
ακεφιά,"['αδιαθεσία', 'ελαφρά αρρώστια', 'αθυμία', 'ανημποριά', 'ανορεξία', 'δυσθυμία']"
διασκέδαση,"['αριστούργημα', 'αρέσκεια', 'ευχαρίστηση', 'απόλαυση', 'ηδονή', 'κάρπωση', 'τρυφή', 'τέρψη', 'χάρμα']"
διευθύνομαι,"['αποβλέπω', 'κατευθύνομαι', 'πορεύομαι']"
διευθέτηση,"['διάταξη', 'κατάταξη', 'μηνιαία επιχορήγηση', 'τακτοποίηση', 'συγγραφή', 'συγκράτηση', 'συναρμολόγηση', 'συντάκτες εντύπου', 'σύνθεση', 'σύνταξη', 'παράταξη', 'πλοκή λέξεων']"
διαφορετικός,"['αλλιώτικος', 'αλλόμορφος', 'αλλότροπος', 'αλλότυπος', 'διάφορος', 'ανομοιογενής', 'ανομοιόμορφος', 'ανόμοιος', 'ετεροειδής', 'ετερόμορφος', 'ιδιόμορφος', 'ιδιόρρυθμος', 'ιδιότροπος', 'άλλος', 'άμοιαστος']"
διαφορά,"['διάσταση', 'διάστημα', 'ετερότητα', 'απόσταση', 'μάκρος', 'άβυσσος']"
διατρανώνω,"['βεβαιώνω', 'επιβεβαιώνω', 'αποδεικνύω', 'καταδεικνύω', 'τεκμηριώνω', 'φανερώνω', 'προβάλλω']"
γιατρεύω,"['γιατροκομώ', 'ανορθώνω', 'εξυγιαίνω', 'καλλιεργώ', 'θεραπεύω', 'κοιτάζω', 'κουράρω', 'κάνω καλά', 'ξαρρωστώ', 'νοσηλεύω', 'φροντίζω', 'υπηρετώ', 'περιθάλπω', 'περιποιούμαι', 'προσέχω']"
διατριβή,"['ενασχόληση', 'δουλειά', 'ενέργεια αντιπερισπασμού', 'ασχολία', 'ασχόλημα', 'απασχόληση', 'φροντίδα']"
αλευρικό,"['δερμόνι', 'αριολόγος', 'αριόσιτα', 'κρησάρα', 'κόσκινο', 'σήστρο', 'σίτα']"
γιατροκομώ,"['γιατρεύω', 'ανορθώνω', 'εξυγιαίνω', 'καλλιεργώ', 'θεραπεύω', 'κοιτάζω', 'κουράρω', 'κάνω καλά', 'ξαρρωστώ', 'νοσηλεύω', 'φροντίζω', 'υπηρετώ', 'περιθάλπω', 'περιποιούμαι', 'προσέχω']"
διατροφή,"['αγωγή', 'διαγωγή', 'διαπαιδαγώγηση', 'εκτροφή', 'διάπλαση', 'εκπαίδευση', 'ανατροφή', 'μόρφωση', 'ήθος']"
αλευροποιώ,"['αλέθω', 'κονιοποιώ', 'μασώ', 'συνθλίβω', 'συντρίβω', 'χωνεύω']"
ελαφρά αρρώστια,"['αδιαθεσία', 'ακεφιά', 'αθυμία', 'ανημποριά', 'ανορεξία', 'δυσθυμία']"
αλαφρόκαρδος,"['ανέγνοιαστος', 'ανέμελος', 'αμέριμνος', 'απαθής', 'μακάριος', 'ξένοιαστος', 'μποέμ', 'άφροντις']"
ελαφρός,"['αβαρής', 'ακούραστος', 'ανάλαφρος', 'άβαρος', 'άμυαλος', 'πρόθυμος']"
διατρέφω,"['βαστώ', 'διατηρώ', 'διαφυλάσσω', 'τηρώ', 'φροντίζω', 'συντηρώ', 'υποθάλπω', 'περιποιέμαι', 'προφυλάγω']"
διασφαλίζω,"['εξασφαλίζω', 'ασφαλίζω', 'κατοχυρώνω', 'θωρακίζω', 'σιγουράρω']"
διασταυρώνω,"['αδρανώ', 'βασανίζω', 'θανατώνω', 'ταλαιπωρώ', 'σταυρώνω', 'συναντώ τυχαία', 'τυραννώ', 'πιλατεύω']"
διαστημάνθρωπος,"['αστροναύτης', 'κοσμοναύτης']"
ακασσιτέρωτος,"['αγροίκος', 'αγάνωτος', 'ακαλάιστος', 'αναιδής', 'αμόρφωτος', 'ξετσίπωτος', 'τιποτένιος']"
διαφυλάσσω,"['βαστώ', 'διατηρώ', 'διατρέφω', 'τηρώ', 'φροντίζω', 'συντηρώ', 'υποθάλπω', 'περιποιέμαι', 'προφυλάγω']"
διαστρεβλώνω,"['αλλοιώνω', 'αλλάζω', 'αποσυνθέτω', 'μεταβάλλω', 'μεταμορφώνω', 'νοθεύω', 'τροποποιώ', 'παραμορφώνω', 'παραποιώ', 'χαλώ']"
αλαφυραγώγητος,"['αδιαγούμιστος', 'αδιάρπαστος', 'αλεηλάτητος', 'αλήστευτος', 'ασκύλευτος', 'ασύλητος', 'απαραβίαστος']"
διεστραμμένος,"['διεφθαρμένος', 'εκφυλισμένος', 'ακόλαστος', 'ανήθικος', 'σαπρός', 'σάπιος', 'έκδοτος', 'έκλυτος', 'έκφυλος']"
γκαστριά,"['εγκυμοσύνη', 'γκάστρι', 'κυοφορία', 'κύηση']"
γκαστρωμένη,"['εγκυμονούσα', 'εγκύμων', 'βαρεμένη', 'βαρούμενη', 'έγκυος']"
διαστρέβλωση,"['αλλοίωση', 'αυξομείωση μουσικού φθόγγου', 'επιδείνωση', 'αποσύνθεση', 'μεταβολή', 'μεταμόρφωση', 'μετατροπή', 'νόθευση', 'φθορά', 'τροποποίηση', 'σάπισμα', 'παραποίηση', 'χειροτέρευση', 'χάλασμα']"
ελαττωματικός,"['ακατάλληλος', 'απορριπτέος', 'απόβλητος', 'σκάρτος', 'άχρηστος']"
ελαττωματικότητα,"['αναπηρία', 'δυσμορφία', 'σακατιλίκι']"
ελαττωματίας,"['ακρωτηριασμένος', 'ανάπηρος', 'λειψός', 'μισερός', 'μισός', 'σακατεμένος', 'σακάτης', 'σημαδεμένος', 'σημαδιακός', 'σημειωμένος']"
διατυπώνω κατηγορία,"['διαβάζω δυνατά', 'εκφράζω', 'απαγγέλλω']"
ακατάδεκτος,"['απλησίαστος', 'απρόσιτος', 'υπερόπτης', 'υπερήφανος', 'ψηλομύτης', 'ψυχρός']"
ακατάδεχτος,"['αγέρωχος', 'καμαρωτός', 'κορδωτός', 'ξιπασμένος', 'υπερόπτης', 'ψηλομύτης']"
ακατάβλητος,"['αεικίνητος', 'ακαταπόνητος', 'ακούραστος', 'ακάθιστος', 'ακάματος', 'ενεργητικός', 'δραστήριος', 'μερμήγκι', 'ρέκτης', 'φιλόπονος', 'σκυλί', 'σφήκα', 'φίλεργος', 'άοκνος', 'χαλκέντερος']"
ακατάληπτος,"['αδιανόητος', 'αλαμπουρνέζικος', 'ακαταλαβίστικος', 'ακατανόητος', 'ανεξήγητος', 'ανερμήνευτος', 'γριφώδης', 'δυσεξήγητος', 'ασύλληπτος', 'ιερογλυφικός', 'κορακίστικος', 'μυστηριώδης', 'σιβυλλικός', 'σκοτεινός', 'πολύπλοκος']"
γιατάκι,"['δραγασιά', 'δραγάτα', 'καλαμόσπιτο', 'καλιά', 'καλύβα', 'κονάκι', 'ξυλόσπιτο', 'τσαρδάκι', 'φτωχικό', 'φτωχόσπιτο', 'παράγκα', 'παράπηγμα', 'χαμοκέλα']"
ακατάλληλος,"['ελαττωματικός', 'απορριπτέος', 'απόβλητος', 'σκάρτος', 'άχρηστος']"
ακατάλυτος,"['αδιάκοπος', 'ακατάργητος', 'αθάνατος', 'αιώνιος', 'ανθεκτικός', 'αφάγωτος', 'μόνιμος', 'στερεός', 'άφθαρτος', 'άφθονος', 'παντοτινός']"
διαφωνώ,"['δεν παραδέχομαι', 'διεκδικώ', 'διαφιλονικώ', 'διχογνωμώ', 'αμφιβάλλω', 'αμφισβητώ', 'αντιτίθεμαι']"
ακατάργητος,"['αδιάκοπος', 'ακατάλυτος', 'αθάνατος', 'αιώνιος', 'ανθεκτικός', 'αφάγωτος', 'μόνιμος', 'στερεός', 'άφθαρτος', 'άφθονος', 'παντοτινός']"
